name,hex,l*,a*,b*
Jodhpur Tan,#dad1c8,84.31708073350406,1.5502506485530754,5.567418251141243
Jodhpurs,#ebdcb6,88.07800358689632,-0.7704727532023559,20.563578790606485
Joesmithite,#433f39,26.859148260583773,0.46997509477988975,4.294715561018991
Jogging Path,#c0b9a9,75.30772676366514,-0.3019011752256051,9.002867898234545
John Lemon,#eeff22,95.91983495201426,-28.078163373068456,89.46000275807677
Joie de Vivre,#bc86af,62.370634352896076,27.281032381752834,-13.354270125428624
Jojoba,#d9bd7d,77.65593630902116,1.32063238115121,35.98952840549037
Jokaero Orange,#ea5505,56.09365615498416,55.029170606331554,65.14175066118908
Joker’s Smile,#d70141,45.435085085503516,71.77167664279582,28.40221962405256
Jolene,#b2c1c2,76.98047776956155,-4.928621064411331,-2.260678262954796
Jolly Green,#5e774a,47.063042629142316,-17.902869716714896,21.859879169932217
Jolly Jade,#77ccbb,76.49259775829707,-29.796355525104456,0.40759448158371736
Jolt of Green,#82c785,74.37151095235066,-35.07986400749602,26.35921624085238
Jolt of Jade,#4abca0,69.43941753191932,-38.985630558028895,4.632875798577563
Jonquil,#eef293,93.35904258862715,-14.993819911260143,45.35661742582447
Jonquil Trail,#f7d395,86.27360538222682,4.326988753623251,35.373025024866436
Jordan Jazz,#037a3b,44.59400393463187,-44.0319943919601,26.398185774330962
Jordy Blue,#7aaae0,68.2164326822163,-1.742229054653488,-32.20886549790705
Josephine,#d3c3be,79.95275579051804,4.75637316065014,4.536919821243313
Joshua Tree,#7fb377,68.0819392015738,-28.935024433506097,25.320312743023464
Journal White,#e6d3b2,85.31549050441477,1.4554530233699126,18.75460570653964
Journey Into Night,#016584,39.5442744354773,-12.970686670316727,-24.163448914931763
Journey to the Sky,#cdeced,91.2717514481396,-9.872078770517433,-3.8861457306047065
Journey’s End,#bac9d4,80.15988581036225,-2.8963165604126706,-7.207934919162362
Joust Blue,#55aaff,67.94439837732304,0.4793809866894261,-49.6676931340422
Jovial,#eeb9a7,79.42450404969918,16.613098901125277,16.487834904081033
Jovial Jade,#88ddaa,81.75497349833303,-36.74202008055272,17.081013480052576
Joyful,#f6eec0,93.68849854311925,-4.488985955200087,23.293625781181817
Joyful Lilac,#e4d4e2,86.53991327489078,7.960315749720115,-4.883631877211392
Joyful Orange,#fa9335,70.49282327035213,32.16739597136026,62.95386260295963
Joyful Poppy,#ebada5,76.23406498328292,21.597670980781913,13.04354022152452
Joyful Ruby,#503136,24.221729442628437,14.878997386497616,2.7152634329240533
Joyful Tears,#006669,38.7629133165472,-23.513283210974624,-8.890731692380683
Joyous,#ffeeb0,94.11789041381718,-3.247710291288841,32.158027105741205
Joyous Red,#ae2719,38.76481448614924,52.97124479278711,41.79406445915333
Joyous Song,#5b365e,28.56646110803068,23.815874952674456,-17.087831193963222
Jú Huáng Tangerine,#f9900f,69.5594212164973,32.48420511496253,73.09636310049767
Jube,#4b373c,25.42641825574463,9.820940034284547,0.3577999762198636
Jube Green,#78cf86,76.27628610258915,-41.55978145894257,28.302699537711185
Jubilant Jade,#44aa77,62.76722917364894,-41.690766114564845,17.682422299106616
Jubilant Meadow,#7bb92b,68.81111867835536,-41.18476047237918,60.87953183004024
Jubilation,#fbdd24,88.13842139797039,-6.193783444998379,83.23582663131953
Jubilee,#7e6099,45.772625409755335,23.688809758629137,-26.559809729256536
Jubilee Grey,#7c7379,49.40766818539382,4.6340742080897,-2.0463270881533546
Judah Silk,#473739,24.851103043744104,7.481794882270187,1.4641508090826427
Judge Grey,#5d5346,35.89964786029248,1.7416498299950844,9.124378585337423
Jugendstil Green,#c3c8b3,79.70791469192046,-5.452079959615275,9.92093063406887
Jugendstil Pink,#9d6375,48.73217895948804,25.999225343235675,-0.2381560598161636
Jugendstil Turquoise,#5f9b9c,60.13579711965298,-19.14881644113159,-6.666450447319172
Juggernaut,#255367,33.045879806126486,-9.019281521844835,-16.275230942966303
Juice Violet,#442238,18.621850182059347,19.760413266498965,-7.1250829185988245
Juicy Details,#d9787c,61.345348067374616,38.07016848365408,14.706177779635476
Juicy Fig,#7d6c4a,46.41877510386002,1.4925999269383428,21.506352353051973
Juicy Jackfruit,#eedd33,87.06163188140539,-11.260837677264213,78.1681831852219
Juicy Lime,#b1cf5d,78.9047642087792,-26.968062366226064,52.48085304166623
Juicy Mango,#ffd08d,86.15553439544881,8.189466305743743,39.43843867433521
Juicy Passionfruit,#f18870,67.63835430755736,37.68235480238219,30.454667946254954
Juicy Peach,#d99290,67.52090332795025,26.577969089277676,12.050090602335061
Julep,#57aa80,63.616827015983944,-35.255596919733236,14.011744772665002
Julep Green,#c7dbd9,85.91334468648404,-7.04066043085888,-1.2939217189906316
Jules,#a73940,40.433574786639674,45.60917694666058,20.743899717812443
Juliet Blue,#a5bec8,75.44833928531683,-6.354583129260516,-7.876191442248404
July,#8bd2e3,80.24989440598651,-17.936908297140896,-15.400137456345897
July Ruby,#773b4a,33.0171765077259,27.930052555198564,2.9495585948534964
Jumbo,#878785,56.25991468010493,-0.39268310330431433,1.0753740322217098
Jumping Juniper,#887636,50.04739239124268,-1.3359268241397437,37.17710341355952
June,#9bc4d4,76.79997716160901,-9.907746299747222,-12.427951787681568
June Bud,#bdda57,82.72707880658784,-27.98887083434082,59.652297545138964
June Bug,#264a48,28.84317707448571,-13.523109195848592,-2.8482186638312923
June Day,#ffe182,90.19513479276141,-1.529868685624658,49.95758503000156
June Ivy,#416858,40.781393932458336,-17.774530069112117,4.679673876017453
June Vision,#f1f1da,94.59972839197536,-3.8848173703796562,11.121059660263665
Juneberry,#775496,41.94520244846868,27.923320480925216,-30.803743633785686
Jungle,#00a466,59.441920958306,-51.00326235915353,22.271599323316593
Jungle Adventure,#446d46,42.16660304847082,-23.1802406066067,17.38668238156864
Jungle Beat,#654f2d,35.10036002730896,4.528670044730982,23.457806431084684
Jungle Book Green,#366c4e,41.309544837178564,-25.56757624478606,11.372973449887436
Jungle Camouflage,#53665a,41.34250013165108,-9.843638721371395,4.420409892773991
Jungle Civilization,#69673a,42.77766292973856,-6.484688689414153,25.614469637644333
Jungle Cloak,#686959,43.89775760190774,-3.481907100442383,8.886943761833365
Jungle Cover,#565042,34.20943193521367,-0.1679159548520215,9.159716935424278
Jungle Expedition,#b49356,62.71341345339768,4.65828950030478,36.721009588962005
Jungle Green,#048243,47.48885110117224,-45.383376963923695,25.708518145183245
Jungle Jam,#115511,31.01130212601219,-35.02061771223777,31.800280287448224
Jungle Jewels,#58a64b,61.52812512090233,-42.17920165499578,39.35133750230786
Jungle Juice,#a4c161,74.1229671212127,-24.906196009745585,44.74553058866697
Jungle Khaki,#c7bea7,77.13701321762538,-0.6960822304475367,12.761030125952288
Jungle King,#4f4d32,32.25898971501879,-4.026228884116745,16.352286165719033
Jungle Look,#727736,48.307557264153786,-11.863302850291468,34.643225777998545
Jungle Mist,#b0c4c4,77.69436880413294,-6.777556977310029,-2.3103315295941007
Jungle Moss,#bdc3ac,77.77318446527265,-6.171379947114364,10.861175194844218
Jungle Noises,#36716f,43.85966014272353,-19.679620349097593,-4.792255826078495
Jungle Palm,#938326,54.63360897805656,-4.603534387444874,49.63544257530099
Jungle Trail,#6d6f42,45.6529795204134,-8.298482895074176,24.800652291130053
Jungle Vibes,#65801d,49.850503969466985,-24.204866507513522,47.093701695575575
Juniper,#74918e,57.95729311508941,-10.819017748592563,-1.779325037626056
Juniper Ash,#798884,55.41968226968862,-6.279465099863879,0.29515895058196406
Juniper Berries,#547174,45.573124260955254,-9.699600880569093,-5.079764391362973
Juniper Berry,#b9b3c2,73.83626006576341,4.947478649814208,-6.837826778868772
Juniper Berry Blue,#3f626e,39.44082609779356,-9.140101199774403,-10.756277839466932
Juniper Breeze,#d9e0d8,88.45758958676495,-3.7978451131834845,3.095993586611856
Juniper Green,#567f69,49.709453383022066,-19.32363136719656,7.461123327918506
Juniper Mist,#c4d3c5,83.10189719531161,-7.6613510734437895,5.1960138162808756
Juniper Oil,#6b8b75,54.94319601785426,-15.993113435660344,8.126419458360434
Junket,#fbecd3,93.97127804439822,1.0722834547476912,13.953728336834171
Junkrat,#998778,57.518033492924985,4.2839046752025105,10.561610765512741
Jupiter,#e1e1e2,89.55619076449845,0.17725955655356618,-0.48318016207347103
Jupiter Brown,#ac8181,58.091606612320206,16.572179767767814,6.472812973179698
Jurassic Gold,#e6a351,71.97065119496227,16.81520230838357,51.42015720637896
Jurassic Moss,#0d601c,35.072479991949805,-38.48247809932773,31.170275235334177
Jurassic Park,#3c663e,39.2600352910929,-23.88384889722714,18.132062855103225
Just a Fairytale,#6c5d97,43.138852616678506,19.331739632205135,-29.610293940504118
Just a Little,#dbe0d6,88.5555713447408,-3.470868865064203,4.307041042631576
Just a Tease,#fbd6d2,88.57046070051206,12.24973183102307,6.763864479517134
Just About Green,#e2e7d3,90.7908136197846,-5.155846448639867,9.161797231596868
Just About White,#e8e8e0,91.79738153664174,-1.4041131690714637,3.888822871472253
Just Blush,#fab4a4,79.41458245967127,23.403346359733845,18.270399111478785
Just Ducky,#ffba45,80.07398109291789,14.51259328579646,66.06148599402016
Just Gorgeous,#d6c4c1,80.53106018181064,5.799944774420807,3.793190684508163
Just Peachy,#f8c275,81.74479574027798,10.483864797650677,45.815292599975876
Just Perfect,#eaecd3,92.65730708790159,-4.914895775463169,11.906306946515578
Just Pink Enough,#ffebee,94.67494667279115,7.264468840286364,1.0051211829016582
Just Right,#dcbfac,79.30407701319092,7.352509111332339,13.38756525445346
Just Rosey,#c4a295,69.28958915371646,10.501158455694103,11.454793998696333
Justice,#606b8e,45.571930688095954,4.578565009366653,-20.541325028438063
Jute,#ad9773,63.554278399381644,2.722956270106991,22.0003510017162
Jute Brown,#815d40,42.56209347036375,10.964707903399095,22.401364706226225
Juvie,#8abbd0,73.21719838474465,-11.01441133950365,-15.737934824857236
Juzcar Blue,#a1d5f1,82.65406750481392,-10.190998782896422,-19.12374113319939
Kā Fēi Sè Brown,#736354,43.07656521611488,3.845769057081727,10.895894762949753
Kabacha Brown,#b14a30,44.886689577848124,40.382852073870325,35.958102405554534
Kabalite Green,#038c67,51.55717336200823,-41.32539420069653,10.903158152353921
Kabocha Green,#044a05,26.54606557165964,-34.1749619701669,31.998183211744102
Kabuki,#a73a3e,40.55989905536933,45.0333451806782,22.14023358376833
Kabuki Clay,#f0dec1,89.21454754155621,1.608592555452315,16.47176266524406
Kabul,#6c5e53,40.92608372996195,3.6954620422438857,8.385998339275913
Kacey’s Pink,#e94b7e,55.95439282792492,64.19866327835277,6.275999014896705
Kachi Indigo,#393e4f,26.38859373816028,2.3718810865208386,-10.971494893891753
Kaffee,#816d5a,47.42160147626284,4.8055775712819715,13.558251707156789
Kahili,#b7bfb0,76.352822168569,-5.526634038487965,6.613649517766573
Kahlua Milk,#bab099,72.08820551247446,-0.29645639204683993,13.078004934735809
Kahu Blue,#0093d6,57.769574890471176,-8.368792625727151,-43.23989815535323
Kaiser Cheese,#eed484,85.4699855824282,-1.4898844193603766,42.776254300311024
Kaitoke Green,#245336,31.411142279815948,-23.660365800859505,12.236079234605391
Kakadu Trail,#7d806e,52.86645305122465,-4.533089331637042,9.406174501599551
Kākāriki Green,#298256,48.395254105508414,-37.07726918045992,16.36096233166309
Kakitsubata Blue,#3e62ad,42.42253564301829,11.568352029213525,-43.99674203573791
Kālā Black,#201819,9.243529389958546,4.212457415419369,0.8111747508010247
Kala Namak,#46444c,29.30655266342888,2.6542138916779145,-4.501824567230872
Kalahari Sunset,#9f5440,44.35271350252956,29.076390298015507,25.497008123347854
Kalamata,#6a6555,42.804848085723705,-0.9955915014584482,9.78410713455784
Kale,#648251,50.999784614222136,-20.26458762690242,23.14912812261054
Kale Green,#4f6a56,42.21866002393679,-14.447430735813727,8.04958440226301
Kaleidoscope,#8da8be,67.5644444296195,-4.2904981709557255,-14.341707515714575
Kali Blue,#00505a,30.580232509312943,-17.082811226858922,-11.90061752675209
Kalish Violet,#552288,26.31103940922975,43.48461283504401,-47.46059632393476
Kalliene Yellow,#b59808,63.58987791035261,-1.3839519090745878,66.24658424027811
Kaltes Klares Wasser,#0ffef9,90.69672643108917,-49.06018849038196,-11.63016783790951
Kamenozoki Grey,#c6c2b6,78.44256864349049,-0.7204225551067367,6.52921644177944
Kamut,#cca483,70.19629195298484,10.13089050774829,22.717158481986477
Kanafeh,#dd8833,64.34149885879377,25.954635262612047,56.615069420571196
Kandinsky Turquoise,#2d8284,49.72294810180132,-24.17858572493636,-8.55712276017151
Kangaroo,#c5c3b0,78.48246044346817,-2.61528267108746,9.804608248196622
Kangaroo Fur,#c4ad92,72.02723977458267,4.101507205120313,16.93937829290981
Kangaroo Paw,#decac5,82.80852746831393,6.14453357977085,5.02955673534613
Kangaroo Pouch,#bda289,68.36341348354541,6.065513892989705,16.684355857614186
Kangaroo Tan,#e4d7ce,86.77665038621777,2.9443002111281813,6.039179527657912
Kansas Grain,#fee7cb,92.81111014467876,3.5190493752038643,16.493268270354953
Kantor Blue,#001146,7.613684195672853,17.958395049074802,-34.91155593170606
Kanzō Orange,#ff8936,69.05703829230494,39.29256322397512,61.44050091885733
Kaolin,#ad7d40,56.01124079379268,12.0623559794924,39.95933453486864
Kappa Green,#c5ded1,86.36291589392947,-10.752356372733473,3.568359329232651
Kara Cha Brown,#783c1d,32.51265570092606,23.618179069108958,30.270702998257914
Karacha Red,#b35c44,49.078578073633835,33.14205422361782,29.71315551690892
Karak Stone,#bb9662,64.37189728375083,7.127575695903666,32.59014146034651
Karaka,#2d2d24,18.196989522964984,-1.9671584746257242,5.841788572101891
Karaka Orange,#f04925,55.51230333960041,62.207216323608485,55.524316956152866
Karakurenai Red,#c91f37,43.76652446950281,63.89294973621329,31.79613111084577
Karimun Blue,#2196f3,60.429824742899825,2.076361320851261,-55.10499914267546
Kariyasu Green,#6e7955,49.06350356523275,-10.802987002538455,18.434363142735457
Karma,#b2a484,67.78617764363676,-0.05417583812522553,18.481576872296568
Karma Chameleon,#9f78a9,55.75477741358246,24.094063877587,-20.24871726340136
Karmic Grape,#545f8a,41.06249222690427,7.1803114758009485,-25.19404952050901
Karry,#fedcc1,89.91039191886892,7.758434282665149,17.621559475737737
Kashmir,#6f8d6a,55.55266888060699,-17.707777394361358,15.298617446305386
Kashmir Blue,#576d8e,45.51856760865026,0.6391426008411916,-20.67668525131485
Kashmir Pink,#e9c8c3,83.21778754937196,10.8283490393023,6.809321593176776
Kasugai Peach,#f3dfd5,90.1535749996521,5.213837182961479,7.376422033598762
Kathleen’s Garden,#8fa099,64.38756505591358,-7.407847240722242,1.6081499265092836
Kathmandu,#ad9a5d,63.98814085364528,-1.4720258842251255,34.47725005350832
Katsura,#c9e3cc,87.8309929513407,-12.863293247447782,8.348213656918979
Katy Berry,#aa0077,37.62662630186496,65.78941566950947,-17.92571847659414
Katydid,#66bc91,70.05918736550298,-36.00556000475752,13.823005602742144
Kauai,#5ac7ac,73.54308637102099,-37.82748582972839,4.09024992483169
Kawaii,#eaabbc,76.22351869340706,25.53582642765373,0.4713811363738607
Kazakhstan Yellow,#fec50c,82.39737821245345,6.948389602293714,82.78643292400129
Keel Joy,#d49595,67.77254372968099,23.710590920751507,9.53355016088231
Keemun,#a49463,61.63198877196808,-1.3259053552209243,28.080921496845956
Keen Green,#226600,37.55808942690671,-38.50933774075113,43.205454996160306
Keepsake,#c0ced6,81.94857262297133,-3.1666265857148157,-5.585740580733356
Keepsake Lilac,#b899a2,66.19964938993131,12.993816801638136,-0.3802321337722514
Keepsake Rose,#b08693,60.23776314410358,18.118085169632035,-0.6992629979137854
Keese Blue,#0000bc,22.405922280004432,62.970355080148586,-85.77081276781406
Kefir,#d5d5ce,85.09375649145734,-1.2496834392105027,3.4577760140016345
Kelley Green,#02ab2e,61.075514850847725,-61.540733901110364,51.0824231869361
Kellie Belle,#dec7cf,82.31548402663554,9.410133047568436,-1.033132428161454
Kelly Green,#339c5e,57.35442953944252,-44.35365723887402,23.95956441382343
Kelly’s Flower,#babd6c,74.77317427602935,-12.998550734655613,40.46898600575699
Kelp,#4d503c,33.22463844022383,-5.171231216755501,11.419264560481835
Kelp Brown,#716246,42.29050060522571,1.5397799278664692,18.172491455277083
Kelp Forest,#448811,50.54315675476076,-41.046293016234806,50.66345957282727
Kelp’thar Forest Blue,#0092ae,55.69649945320137,-22.357296922376314,-23.851340558792966
Kemp Kelly,#437b48,46.746026951357976,-30.03640890481862,22.28164092080003
Ken Masters Red,#ec2c25,51.580267301180456,69.90200653410578,51.854872920808944
Kendal Green,#547867,47.36109564187497,-16.688338424703964,5.269262306194822
Kendall Rose,#f7cccd,85.69043150995255,15.286757842645383,5.210921175174343
Kenny’s Kiss,#d45871,54.209576952827504,50.99452553002859,11.026766843890833
Kenpō Brown,#543f32,28.56534033516548,7.099264952152601,11.508206357059159
Kenpōzome Black,#2e211b,14.103760774037227,5.1851294189383115,6.479980675079866
Kentucky,#6395bf,59.80480451096204,-5.138735635662028,-26.954341675965022
Kentucky Blue,#a5b3cc,72.62650884983023,0.43047173876042955,-14.272919096439374
Kentucky Bluegrass,#22aabb,63.89635929716168,-28.353528106968007,-18.62062238477464
Kenya,#cca179,69.26237267129171,10.584524911683879,26.893214238585305
Kenyan Copper,#6c322e,28.557496019952097,25.395620268314712,14.680359488779725
Kenyan Sand,#bb8800,60.04710349066552,9.973837176919687,65.21485845954591
Keppel,#5fb69c,68.23161295399646,-32.58697730450566,5.17635754262229
Kermit Green,#5cb200,65.05381344100566,-50.3298279282684,65.75620918226831
Kernel,#ecb976,78.36965966009947,10.428158491078532,40.863283284213914
Kernel of Truth,#ffb210,77.95964822979492,17.284251942116136,79.1774850612458
Kerr’s Pink Potato,#b57281,55.52807390270415,28.436532866718434,2.9169921226795736
Keshizumi Cinder,#524e4d,33.51726660198296,1.4348376691319664,1.179775711473774
Kestrel White,#e0d6c8,86.06210701859968,1.0681583993657484,8.139330599455242
Ketchup,#9a382d,37.644076986811335,40.26586201141791,28.359929733769484
Ketchup Later,#a91c1c,36.653553496691615,54.69739215706926,37.933680806879124
Kettle Black,#141314,6.006674548312979,0.6374290152920542,-0.45515636131873705
Kettle Corn,#f6e2bd,90.62525456380591,1.1843636076943609,20.59834905144733
Kettle Drum,#9bcb96,77.20988759991361,-25.899744120367664,21.478417445164123
Kettleman,#606061,40.760490987321894,0.20892310163653227,-0.5667953658388902
Key Keeper,#ecd1a5,85.07421969936279,3.000840918997605,25.31835966307794
Key Largo,#7fb6a4,69.92771102060262,-21.896985622792798,3.4207390942255778
Key Lime,#aeff6e,92.41705549502899,-48.07588937012408,60.421479046502434
Key Lime Pie,#bfc921,77.85183482629026,-21.745674265468473,73.37557425596844
Key Lime Water,#e8f48c,93.34264601960663,-18.990945939737603,48.626861755499064
Key to the City,#bb9b7c,66.10857373927665,7.355392905208202,20.719817157463538
Key West Zenith,#759fc1,63.69395815882042,-5.529470264441894,-22.022147730704056
Key Wester,#d5af91,74.0953509533239,9.503266737293236,20.58576750599581
Keystone,#b39372,63.06716876206629,7.252827477194246,21.995186589852956
Keystone Grey,#b6bbb2,75.26433366841381,-3.4069129969196976,3.9504329359149493
Keystone Taupe,#9e9284,61.214609695542606,2.0108725308611297,9.028648332476363
Khaki,#c3b091,72.69283413037549,1.9612990558914856,18.39223115384616
Khaki Brown,#954e2a,41.22766305601382,26.722967624723452,33.9507856267793
Khaki Core,#fbe4af,91.27662413629277,0.18260062472463812,28.781706116419812
Khaki Green,#728639,52.86525580881268,-19.592299094086442,38.4045918515584
Khaki Shade,#d4c5ac,80.12853761884915,1.2034075474017247,14.450483146142702
Khaki Shell,#c9beaa,77.36897603141936,0.515882628149833,11.495750062014443
Khardic,#b16840,51.40518648297176,25.52873024987157,34.70139810188627
Khemri Brown,#76664c,44.055478939382375,2.1920531108077235,17.06818091588076
Khmer Curry,#ee5555,57.40080668033504,58.78480461545388,32.37805285338593
Khorne Red,#6a0001,20.31177051115656,42.016386301752696,30.62199117268099
Kickstart Purple,#7777cc,53.4643200494705,21.36897615823091,-44.14116160230426
Kid Gloves,#b6aeae,71.74020601060458,2.8462855223786443,1.0214107148503349
Kid Icarus,#a81000,35.396552947682785,56.458386763685446,49.31651795215101
Kid’s Stuff,#ed8732,66.18828850144486,33.02284268814132,59.516110715923155
Kidnapper,#bfc0ab,77.11085387549892,-4.041281715045031,10.479173363710137
Kihada Yellow,#fef263,94.08915528184048,-12.731203975485439,68.40182713908378
Kikorangi Blue,#2e4ebf,37.461922525223436,28.823755637956417,-62.603736046561956
Kikuchiba Gold,#e29c45,69.73879480507534,18.18915358381212,54.4298937480743
Kikyō Purple,#5d3f6a,31.630761358950785,21.681521076044625,-20.009977072177122
Kilauea Lava,#843d38,35.062904564810935,30.029023647350883,17.583832413921353
Kilim Beige,#d7c5ae,80.42467691745492,2.6171404400464615,13.835179041343704
Kilimanjaro,#3a3532,22.570349057885984,1.5655334869704163,2.6857971920101975
Kilkenny,#498555,50.50731571996616,-30.555347878311434,19.974547196610715
Killarney,#49764f,45.54827343561408,-24.344260144606388,16.73947048368465
Killer Fog,#c9d2d1,83.50218523989189,-3.237421097879112,-0.56156512021861
Kiln Clay,#c6bea9,77.09988712268026,-0.7496696815266768,11.619049935543014
Kiln Dried,#a89887,63.77962716473395,3.0475356974411505,11.096207598766462
Kimberley Sea,#386b7d,42.51489210229018,-11.633611227315516,-15.24256551891552
Kimberley Tree,#b8c1b1,76.98360971969532,-6.046841982745077,6.9889595616649425
Kimberlite,#696fa5,48.37066194911611,11.254301286585333,-29.73018411856718
Kimberly,#695d87,42.1250764008294,14.220793003549614,-21.595916878168886
Kimchi,#ed4b00,55.11599506184521,60.00746218148012,65.95166677908895
Kimirucha Brown,#896c39,47.41736587132665,5.111819177231913,32.56665867657138
Kimono,#6d86b6,55.76342909140783,3.4760975821244156,-28.047286277706142
Kimono Grey,#3d4c51,31.24217776989041,-4.614986527400944,-4.921908433798983
Kimono Violet,#75769b,50.80965585649692,8.073150857259016,-20.029645055309974
Kin Gold,#f39800,70.5361203326841,25.70879416345484,75.37899023069536
Kincha Brown,#c66b27,54.73182642446963,31.399867197626495,51.43645700828816
Kind Green,#aac2b3,76.30410876726071,-11.062374586214286,4.801278408667087
Kind Magenta,#ff1dce,58.6023321830546,89.51657823073444,-36.004706557588094
Kinder,#b8bfca,77.11053257310742,-0.26864402718046465,-6.349479407486136
Kinderhook Clay,#a09174,60.76941004958928,0.8962499400982926,17.453021813238824
Kindleflame,#e9967a,69.85626128687774,28.17311563596614,27.714141867833142
Kindling,#7a7068,47.91253779764877,2.412216811935486,5.8512628926379096
Kindness,#d4b2c0,75.85076514919197,14.557455834639521,-2.511201865530821
Kindred,#71a2d4,65.04386840361627,-2.913591779592717,-30.538735648670468
Kinetic Blue,#254d6a,31.21001591623164,-4.21545199826201,-21.007600741686993
Kinetic Teal,#64cdbe,76.12234849033541,-34.058501530313535,-1.8389021268974348
King Creek Falls,#5f686f,43.479215792351994,-1.8494127029131668,-5.09358689591044
King Crimson,#c64a4a,48.761698321973924,49.4406060075811,26.46689309055137
King Fischer,#757166,47.69008964553849,-0.5405706398180499,6.6600372731806745
King Ghidorah,#aa9977,63.8858248358147,0.9400002597057533,20.19138762438708
King Kong,#161410,6.398092122348871,0.05413701283196737,2.574233096808581
King Lime,#add900,81.02158373870661,-37.21566773884183,79.90507603693122
King Lizard,#77dd22,79.47058351843077,-57.438930333075625,72.9041895112354
King Nacho,#ffb800,79.35482539928634,14.022020863862728,81.89003873630936
King Neptune,#7794c0,60.69858847881284,0.9363694437840575,-26.04579501052826
King of Waves,#c6dce7,86.48441417346532,-5.099007472962269,-7.857630931348081
King Salmon,#d88668,63.8782114058952,28.334614093042497,29.348250928801335
King Theo,#86b394,69.0728384281073,-21.431239342377506,11.025747530679887
King Tide,#2a7279,44.09817147457465,-19.729052397795765,-10.485168483056317
King Triton,#3c85be,53.439818280785914,-4.206736473592986,-36.418209634868546
King’s Cloak,#c48692,62.39211183945979,25.46249030392367,3.273091071130052
King’s Court,#706d5e,45.89383732324401,-1.6559358261377666,8.81003770048543
King’s Field,#f2e887,90.9357687993411,-9.721626478542355,48.21208472412122
King’s Plum Pie,#b3107a,40.183611076699364,66.16475058486887,-15.723714030080016
King’s Ransom,#b59d77,65.95908803651606,3.1995892488664857,23.169693169434645
King’s Robe,#6274ab,49.52839472075101,7.994663316959527,-31.461000204793255
Kingdom Gold,#d1a436,69.73614514286967,5.884223738696792,60.177004049986195
Kingdom’s Keys,#e9cfb7,84.67403927863836,5.361406842189553,15.25746224837059
Kingfisher,#3a5760,35.12298116568001,-8.176300360181688,-8.624319161272364
Kingfisher Blue,#006491,39.844133151476576,-7.32599939768272,-31.539630925898965
Kingfisher Bright,#096872,39.86959079468342,-20.797344219650988,-12.71200740288535
Kingfisher Daisy,#583580,29.8604082826455,31.837320833046522,-36.71202941774513
Kingfisher Grey,#7e969f,60.56097858294653,-6.404411820974454,-7.54262126992753
Kingfisher Sheen,#007fa2,49.23479183935112,-16.450391983792834,-26.917697980026656
Kingfisher Turquoise,#7ab6b6,70.15415007517072,-19.245219089363275,-6.171045169424283
Kingly Cloud,#dedede,88.46968427987726,-0.002210918822187491,0.004190874472276285
Kingpin Gold,#de9930,68.40891025735907,17.163437774524446,61.70381457803082
Kings of Sea,#2d8297,50.40033210110353,-18.13697463822056,-18.651879131211825
Kings Yellow,#ead665,85.26497202484082,-6.785855500623161,57.285737720434035
Kingston,#d4dcd3,86.94111213869036,-4.3293184496810415,3.4830520093543926
Kingston Aqua,#8fbcc4,73.40895029345114,-12.979510740580347,-8.879482384152858
Kinky Koala,#bb00bb,44.453891120516175,77.80788138374339,-48.17476555650795
Kinky Pinky,#ee55cc,60.814807828215635,70.92745288195562,-31.632139165877216
Kinlock,#7f7793,51.62412883468123,8.925476483564843,-14.029701173183318
Kinsusutake Brown,#7d4e2d,37.84114541963404,16.34033343659244,27.481663278459312
Kir Royale Rose,#b45877,49.51663926928882,40.681927202150916,0.08156996028159114
Kirby,#d74894,53.19331280950014,62.468914003823485,-11.169178564782145
Kirchner Green,#5c6116,39.3825124332402,-12.23589820815299,39.45650339408417
Kiri Mist,#c5c5d3,79.90075547663244,2.6510250318111384,-6.965535881762341
Kiriume Red,#8b352d,34.449692832718114,36.10187202343978,23.8972400240256
Kirsch,#b2132b,38.03592636821654,59.59990503004453,31.22813701542535
Kirsch Red,#974953,41.16934322166711,33.66673683780535,9.515064390598527
Kislev Pink,#efcdcb,85.16293839981824,11.595812773124603,5.420099399886658
Kismet,#a18ab7,60.93397909517783,17.42011650211789,-20.32173687764425
Kiss,#d28ca7,65.94296305194068,30.430190793361845,-3.2498458175771017
Kiss a Frog,#bec187,76.58023964626776,-10.286203615212985,28.940606932255577
Kiss and Tell,#d86773,57.59881149334224,45.41506276101992,14.673357579081348
Kiss Candy,#aa854a,57.86314935616248,7.038758407092393,36.87540271212579
Kiss Good Night,#e5c8d9,83.43049843830049,13.039082763425359,-4.672488023045962
Kiss Me Kate,#e7eeec,93.53459870853351,-2.68542127604815,0.1593546761191167
Kiss Me More,#de6b86,59.68044441593345,47.50479689661674,6.694056554277439
Kiss of a Vampire,#8a0009,27.912251529402077,50.87842931242506,37.3833384270903
Kiss of Lime,#eae2ac,89.32982199179318,-5.561426600070362,27.450533910031893
Kiss of Mint,#bdcfb2,81.10354974717197,-11.367013469962883,12.3771851141389
Kiss of the Scorpion,#dc331a,49.08453388953204,63.2261746836808,53.46490617840185
Kissable,#fd8f79,70.81112151707832,39.37919920142319,29.97645592977949
Kissed by a Zombies,#b15363,47.54250417841675,39.831564869681365,9.246360917648143
Kissed by Mist,#fcccf5,87.22951141811701,23.59518593125598,-13.693090195173262
